filename,steering,point_type,curr_steering
/content/dataset/2024-06-23_00-22-00-618541__sa_0.0951169529.png,0.0951169529,99,0.0877470136
/content/dataset/2024-06-23_00-22-00-681126__sa_0.1020356226.png,0.1020356226,99,0.0944865504
/content/dataset/2024-06-23_00-22-00-758547__sa_0.1090824447.png,0.1090824447,99,0.1013431576
/content/dataset/2024-06-23_00-22-00-805477__sa_0.1162841439.png,0.1162841439,99,0.1083381761
/content/dataset/2024-06-23_00-22-00-867196__sa_0.1235808020.png,0.123580802,99,0.1154465195
/content/dataset/2024-06-23_00-22-00-906465__sa_0.1309988766.png,0.1309988766,99,0.1226743467
/content/dataset/2024-06-23_00-22-00-976762__sa_0.1384966397.png,0.1384966397,99,0.1300003879
/content/dataset/2024-06-23_00-22-01-055540__sa_0.1461339173.png,0.1461339173,99,0.1374502934
/content/dataset/2024-06-23_00-22-01-164969__sa_0.1539296265.png,0.1539296265,99,0.1450440771
/content/dataset/2024-06-23_00-22-01-229394__sa_0.1619422040.png,0.161942204,99,0.152822899
/content/dataset/2024-06-23_00-22-01-289915__sa_0.1700837970.png,0.170083797,99,0.1607540951
/content/dataset/2024-06-23_00-22-01-361094__sa_0.1783462029.png,0.1783462029,99,0.1688223645
/content/dataset/2024-06-23_00-22-01-443657__sa_0.1867529511.png,0.1867529511,99,0.1770351747
/content/dataset/2024-06-23_00-22-01-490988__sa_0.1953248315.png,0.1953248315,99,0.1854068091
/content/dataset/2024-06-23_00-22-01-535810__sa_0.2039913726.png,0.2039913726,99,0.1939031828
/content/dataset/2024-06-23_00-22-01-583566__sa_0.2127465839.png,0.2127465839,99,0.2025085043
/content/dataset/2024-06-23_00-22-01-623867__sa_0.2215967937.png,0.2215967937,99,0.2112197618
/content/dataset/2024-06-23_00-22-01-694673__sa_0.2305270987.png,0.2305270987,99,0.2200267803
/content/dataset/2024-06-23_00-22-01-769725__sa_0.2395989552.png,0.2395989552,99,0.2289601906
/content/dataset/2024-06-23_00-22-01-817132__sa_0.2488215361.png,0.2488215361,99,0.2380366696
/content/dataset/2024-06-23_00-22-01-879983__sa_0.2581394572.png,0.2581394572,99,0.2472321357
/content/dataset/2024-06-23_00-22-01-926382__sa_0.2675819292.png,0.2675819292,99,0.2565550045
/content/dataset/2024-06-23_00-22-02-004756__sa_0.2771202669.png,0.2771202669,99,0.26599219
/content/dataset/2024-06-23_00-22-02-081761__sa_0.2868153653.png,0.2868153653,99,0.2755736332
/content/dataset/2024-06-23_00-22-02-126751__sa_0.2966624646.png,0.2966624646,99,0.2853080584
/content/dataset/2024-06-23_00-22-02-174441__sa_0.3065997109.png,0.3065997109,99,0.2951645685
/content/dataset/2024-06-23_00-22-02-222422__sa_0.3166311636.png,0.3166311636,99,0.3051344725
/content/dataset/2024-06-23_00-22-02-268449__sa_0.3267605720.png,0.326760572,99,0.3152162143
/content/dataset/2024-06-23_00-22-02-336024__sa_0.3369830542.png,0.3369830542,99,0.3254060808
/content/dataset/2024-06-23_00-22-02-407126__sa_0.3473386898.png,0.3473386898,99,0.335725463
/content/dataset/2024-06-23_00-22-02-468685__sa_0.3578345375.png,0.3578345375,99,0.3461865848
/content/dataset/2024-06-23_00-22-02-532164__sa_0.3684539552.png,0.3684539552,99,0.3567853243
/content/dataset/2024-06-23_00-22-02-578558__sa_0.3792008543.png,0.3792008543,99,0.3675231527
/content/dataset/2024-06-23_00-22-02-645297__sa_0.3900409336.png,0.3900409336,99,0.3783813077
/content/dataset/2024-06-23_00-22-02-716768__sa_0.4010161018.png,0.4010161018,99,0.3893769513
/content/dataset/2024-06-23_00-22-02-765727__sa_0.4121352572.png,0.4121352572,99,0.4005214713
/content/dataset/2024-06-23_00-22-02-814342__sa_0.4233503041.png,0.4233503041,99,0.4117919231
/content/dataset/2024-06-23_00-22-02-874712__sa_0.4346615577.png,0.4346615577,99,0.4231802113
/content/dataset/2024-06-23_00-22-02-962254__sa_0.4461045909.png,0.4461045909,99,0.4347033862
/content/dataset/2024-06-23_00-22-03-062199__sa_0.4577136698.png,0.4577136698,99,0.4463874016
/content/dataset/2024-06-23_00-22-03-125094__sa_0.4695206423.png,0.4695206423,99,0.458260965
/content/dataset/2024-06-23_00-22-03-171711__sa_0.4814534116.png,0.4814534116,99,0.4702942743
/content/dataset/2024-06-23_00-22-03-217686__sa_0.4934794068.png,0.4934794068,99,0.4824582053
/content/dataset/2024-06-23_00-22-03-280319__sa_0.5055982952.png,0.5055982952,99,0.4914940275
/content/dataset/2024-06-23_00-22-03-359568__sa_0.5178415103.png,0.5178415103,99,0.4955599013
/content/dataset/2024-06-23_00-22-03-405651__sa_0.5302433162.png,0.5302433162,99,0.4976411671
/content/dataset/2024-06-23_00-22-03-469518__sa_0.5427372575.png,0.5427372575,99,0.4987854831
/content/dataset/2024-06-23_00-22-03-532547__sa_0.5553589315.png,0.5553589315,99,0.4994310075
/content/dataset/2024-06-23_00-22-03-604065__sa_0.5681085877.png,0.5681085877,99,0.4997949125
/content/dataset/2024-06-23_00-22-03-675425__sa_0.5809992838.png,0.5809992838,99,0.4999973504
/content/dataset/2024-06-23_00-22-03-719845__sa_0.5940327029.png,0.5940327029,99,0.5001080072
/content/dataset/2024-06-23_00-22-03-766208__sa_0.6071569619.png,0.6071569619,99,0.5001675346
/content/dataset/2024-06-23_00-22-03-812864__sa_0.6203720136.png,0.6203720136,99,0.5001992528
/content/dataset/2024-06-23_00-22-03-859326__sa_0.6336803155.png,0.6336803155,99,0.5002161662
/content/dataset/2024-06-23_00-22-03-934453__sa_0.6470835433.png,0.6470835433,99,0.500225292
/content/dataset/2024-06-23_00-22-04-045131__sa_0.6606370182.png,0.6606370182,99,0.5002303
/content/dataset/2024-06-23_00-22-04-108592__sa_0.6744098511.png,0.6744098511,99,0.5002330709
/content/dataset/2024-06-23_00-22-04-155582__sa_0.6883105054.png,0.6883105054,99,0.5002345725
/content/dataset/2024-06-23_00-22-04-202957__sa_0.7023071718.png,0.7023071718,99,0.5002353237
/content/dataset/2024-06-23_00-22-04-275852__sa_0.7163956652.png,0.7163956652,99,0.5002356252
/content/dataset/2024-06-23_00-22-04-356176__sa_0.7306309690.png,0.730630969,99,0.5002356646
/content/dataset/2024-06-23_00-22-04-544083__sa_0.6314247271.png,0.6314247271,99,0.4999400927
/content/dataset/2024-06-23_00-22-04-620424__sa_0.6365234128.png,0.6365234128,99,0.5009922405
/content/dataset/2024-06-23_00-22-04-699692__sa_0.6417768499.png,0.6417768499,99,0.5006149779
/content/dataset/2024-06-23_00-22-04-746391__sa_0.6471870328.png,0.6471870328,99,0.5004520859
/content/dataset/2024-06-23_00-22-04-791248__sa_0.6526904041.png,0.6526904041,99,0.5009244544
/content/dataset/2024-06-23_00-22-05-492933__sa_0.0000000000.png,0.0,99,0.1665930624
/content/dataset/2024-06-23_00-22-05-546114__sa_-0.0051483712.png,-0.0051483712,99,0.0796091371
/content/dataset/2024-06-23_00-22-05-621148__sa_-0.0104041996.png,-0.0104041996,99,0.0373015162
/content/dataset/2024-06-23_00-22-05-709566__sa_-0.0158090715.png,-0.0158090715,99,0.0136274656
/content/dataset/2024-06-23_00-22-05-758264__sa_-0.0213912163.png,-0.0213912163,99,-0.0022339843
/content/dataset/2024-06-23_00-22-05-804807__sa_-0.0270713387.png,-0.0270713387,99,-0.0146053613
/content/dataset/2024-06-23_00-22-05-851895__sa_-0.0328435268.png,-0.0328435268,99,-0.0222372377
/content/dataset/2024-06-23_00-22-05-912859__sa_-0.0387098966.png,-0.0387098966,99,-0.0308201165
/content/dataset/2024-06-23_00-22-05-991895__sa_-0.0446981945.png,-0.0446981945,99,-0.0373175534
/content/dataset/2024-06-23_00-22-06-030888__sa_-0.0508444948.png,-0.0508444948,99,-0.0438337086
/content/dataset/2024-06-23_00-22-06-084868__sa_-0.0570688415.png,-0.0570688415,99,-0.0502669705
/content/dataset/2024-06-23_00-22-06-490120__sa_0.0000000000.png,0.0,99,-0.0085947953
/content/dataset/2024-06-23_00-22-06-562140__sa_0.0051327333.png,0.0051327333,99,-0.0016284042
/content/dataset/2024-06-23_00-22-06-626733__sa_0.0104075093.png,0.0104075093,99,0.0044219773
/content/dataset/2024-06-23_00-22-06-664334__sa_0.0158126097.png,0.0158126097,99,0.0101540734
/content/dataset/2024-06-23_00-22-06-726773__sa_0.0212918425.png,0.0212918425,99,0.015757618
/content/dataset/2024-06-23_00-22-06-789346__sa_0.0268949194.png,0.0268949194,99,0.0213481859
/content/dataset/2024-06-23_00-22-06-851239__sa_0.0326241169.png,0.0326241169,99,0.0269849699
/content/dataset/2024-06-23_00-22-06-926866__sa_0.0384770985.png,0.0384770985,99,0.0326996923
/content/dataset/2024-06-23_00-22-07-039512__sa_0.0444823852.png,0.0444823852,99,0.0385272642
/content/dataset/2024-06-23_00-22-07-102648__sa_0.0507120357.png,0.0507120357,99,0.0445254419
/content/dataset/2024-06-23_00-22-07-164494__sa_0.0570678339.png,0.0570678339,99,0.0506641092
/content/dataset/2024-06-23_00-22-07-244087__sa_0.0635473247.png,0.0635473247,99,0.0569332564
/content/dataset/2024-06-23_00-22-07-319224__sa_0.0701879921.png,0.0701879921,99,0.063350457
/content/dataset/2024-06-23_00-22-07-359717__sa_0.0769789448.png,0.0769789448,99,0.0699161562
/content/dataset/2024-06-23_00-22-07-412854__sa_0.0838496246.png,0.0838496246,99,0.0765914235
/content/dataset/2024-06-23_00-22-07-459535__sa_0.0908258348.png,0.0908258348,99,0.0833761112
/content/dataset/2024-06-23_00-22-08-114477__sa_0.0208258348.png,0.0208258348,99,0.0211183125
/content/dataset/2024-06-23_00-22-08-189675__sa_0.0259598384.png,0.0259598384,99,0.0238826302
/content/dataset/2024-06-23_00-22-08-301340__sa_0.0312470784.png,0.0312470784,99,0.0278637825
/content/dataset/2024-06-23_00-22-08-360706__sa_0.0367548099.png,0.0367548099,99,0.0325414684
/content/dataset/2024-06-23_00-22-10-384671__sa_0.0000000000.png,0.0,0,5.0109e-06
/content/dataset/2024-06-23_00-22-11-082211__sa_0.0000000000.png,0.0,99,3.389e-07
/content/dataset/2024-06-23_00-22-11-156363__sa_-0.0051227837.png,-0.0051227837,99,-0.0028643842
/content/dataset/2024-06-23_00-22-11-239509__sa_-0.0103950634.png,-0.0103950634,99,-0.0069040256
/content/dataset/2024-06-23_00-22-11-286772__sa_-0.0158325272.png,-0.0158325272,99,-0.0115648139
/content/dataset/2024-06-23_00-22-11-334806__sa_-0.0213654790.png,-0.021365479,99,-0.016588285
/content/dataset/2024-06-23_00-22-11-381080__sa_-0.0269935312.png,-0.0269935312,99,-0.0218548876
/content/dataset/2024-06-23_00-22-11-420863__sa_-0.0327121382.png,-0.0327121382,99,-0.0272986303
/content/dataset/2024-06-23_00-22-11-497576__sa_-0.0385123038.png,-0.0385123038,99,-0.0328772195
/content/dataset/2024-06-23_00-22-11-582459__sa_-0.0444669132.png,-0.0444669132,99,-0.0386077951
/content/dataset/2024-06-23_00-22-11-629484__sa_-0.0505923290.png,-0.050592329,99,-0.0445015647
/content/dataset/2024-06-23_00-22-11-675242__sa_-0.0568106480.png,-0.056810648,99,-0.0505179014
/content/dataset/2024-06-23_00-22-11-721775__sa_-0.0631215677.png,-0.0631215677,99,-0.0566411586
/content/dataset/2024-06-23_00-22-11-779352__sa_-0.0695215635.png,-0.0695215635,99,-0.0628624899
/content/dataset/2024-06-23_00-22-11-863829__sa_-0.0760387139.png,-0.0760387139,99,-0.06919352
/content/dataset/2024-06-23_00-22-12-909291__sa_-0.0050000000.png,-0.005,99,-0.0076638955
/content/dataset/2024-06-23_00-22-12-971730__sa_-0.0101314483.png,-0.0101314483,99,-0.0092915284
/content/dataset/2024-06-23_00-22-13-047648__sa_-0.0153881063.png,-0.0153881063,99,-0.0119323525
/content/dataset/2024-06-23_00-22-13-112858__sa_-0.0207976885.png,-0.0207976885,99,-0.0153066541
/content/dataset/2024-06-23_00-22-13-157658__sa_-0.0263366761.png,-0.0263366761,99,-0.0192322239
/content/dataset/2024-06-23_00-22-13-221699__sa_-0.0319667630.png,-0.031966763,99,-0.0235640045
/content/dataset/2024-06-23_00-22-13-284037__sa_-0.0377234945.png,-0.0377234945,99,-0.0282203709
/content/dataset/2024-06-23_00-22-13-348846__sa_-0.0436048403.png,-0.0436048403,99,-0.0331335544
/content/dataset/2024-06-23_00-22-13-455991__sa_-0.0496187811.png,-0.0496187811,99,-0.0382601349
/content/dataset/2024-06-23_00-22-13-503406__sa_-0.0558420444.png,-0.0558420444,99,-0.0436073653
/content/dataset/2024-06-23_00-22-13-549995__sa_-0.0621621299.png,-0.0621621299,99,-0.0491083883
/content/dataset/2024-06-23_00-22-13-596921__sa_-0.0685753965.png,-0.0685753965,99,-0.0547381346
/content/dataset/2024-06-23_00-22-13-664612__sa_-0.0750856204.png,-0.0750856204,99,-0.0604840274
/content/dataset/2024-06-23_00-22-13-736839__sa_-0.0817301121.png,-0.0817301121,99,-0.0663559342
/content/dataset/2024-06-23_00-22-13-783887__sa_-0.0885201068.png,-0.0885201068,99,-0.0723588282
/content/dataset/2024-06-23_00-22-13-830728__sa_-0.0954031458.png,-0.0954031458,99,-0.0784671842
/content/dataset/2024-06-23_00-22-13-892827__sa_-0.1023778729.png,-0.1023778729,99,-0.0846735995
/content/dataset/2024-06-23_00-22-14-266132__sa_-0.0848778729.png,-0.0848778729,99,-0.0777131198
/content/dataset/2024-06-23_00-22-14-345238__sa_-0.0900109715.png,-0.0900109715,99,-0.0801999054
/content/dataset/2024-06-23_00-22-14-451683__sa_-0.0953012629.png,-0.0953012629,99,-0.0834190482
/content/dataset/2024-06-23_00-22-14-513005__sa_-0.1008064289.png,-0.1008064289,99,-0.0872248909
/content/dataset/2024-06-23_00-22-14-560793__sa_-0.1064342456.png,-0.1064342456,99,-0.0914687238
/content/dataset/2024-06-23_00-22-14-606512__sa_-0.1121586652.png,-0.1121586652,99,-0.0960454076
/content/dataset/2024-06-23_00-22-14-679447__sa_-0.1179725089.png,-0.1179725089,99,-0.1008787258
/content/dataset/2024-06-23_00-22-14-763497__sa_-0.1239332509.png,-0.1239332509,99,-0.1059436889
/content/dataset/2024-06-23_00-22-14-797017__sa_-0.1300600567.png,-0.1300600567,99,-0.1112195741
/content/dataset/2024-06-23_00-22-14-857483__sa_-0.1362530293.png,-0.1362530293,99,-0.1166365606
/content/dataset/2024-06-23_00-22-14-919394__sa_-0.1425687490.png,-0.142568749,99,-0.1221954678
/content/dataset/2024-06-23_00-22-14-986796__sa_-0.1490077248.png,-0.1490077248,99,-0.1278871934
/content/dataset/2024-06-23_00-22-15-072701__sa_-0.1555821824.png,-0.1555821824,99,-0.1337114096
/content/dataset/2024-06-23_00-22-15-119549__sa_-0.1623293943.png,-0.1623293943,99,-0.139684661
/content/dataset/2024-06-23_00-22-15-461142__sa_-0.1290022784.png,-0.1290022784,99,-0.1199954337
/content/dataset/2024-06-23_00-22-15-508500__sa_-0.1341174741.png,-0.1341174741,99,-0.1217616064
/content/dataset/2024-06-23_00-22-15-554977__sa_-0.1393258191.png,-0.1393258191,99,-0.1244591631
/content/dataset/2024-06-23_00-22-15-599472__sa_-0.1446266866.png,-0.1446266866,99,-0.1278355628
/content/dataset/2024-06-23_00-22-15-659615__sa_-0.1500167728.png,-0.1500167728,99,-0.1317224902
/content/dataset/2024-06-23_00-22-15-740340__sa_-0.1555269256.png,-0.1555269256,99,-0.1360110988
/content/dataset/2024-06-23_00-22-15-786793__sa_-0.1612005206.png,-0.1612005206,99,-0.1406347381
/content/dataset/2024-06-23_00-22-15-842718__sa_-0.1669690853.png,-0.1669690853,99,-0.1455003183
/content/dataset/2024-06-23_00-22-15-905509__sa_-0.1728474293.png,-0.1728474293,99,-0.1505638414
/content/dataset/2024-06-23_00-22-17-618793__sa_-0.0050000000.png,-0.005,99,-0.0028789613
/content/dataset/2024-06-23_00-22-17-675459__sa_-0.0101518054.png,-0.0101518054,99,-0.0060116698
/content/dataset/2024-06-23_00-22-17-714597__sa_-0.0154170051.png,-0.0154170051,99,-0.0096922162
/content/dataset/2024-06-23_00-22-17-761611__sa_-0.0207604160.png,-0.020760416,99,-0.0137635392
/content/dataset/2024-06-23_00-22-17-808304__sa_-0.0261978540.png,-0.026197854,99,-0.0181371392
/content/dataset/2024-06-23_00-22-17-854227__sa_-0.0317267857.png,-0.0317267857,99,-0.0227455356
/content/dataset/2024-06-23_00-22-17-929389__sa_-0.0373494544.png,-0.0373494544,99,-0.0275416539
/content/dataset/2024-06-23_00-22-17-986622__sa_-0.0431224413.png,-0.0431224413,99,-0.0325202587
/content/dataset/2024-06-23_00-22-18-041468__sa_-0.0490109053.png,-0.0490109053,99,-0.0376485636
/content/dataset/2024-06-23_00-22-18-103833__sa_-0.0550079894.png,-0.0550079894,99,-0.0429072702
/content/dataset/2024-06-23_00-22-18-167696__sa_-0.0611299353.png,-0.0611299353,99,-0.0482934743
/content/dataset/2024-06-23_00-22-18-231136__sa_-0.0673785620.png,-0.067378562,99,-0.053803282
/content/dataset/2024-06-23_00-22-18-290689__sa_-0.0737550468.png,-0.0737550468,99,-0.0594344095
/content/dataset/2024-06-23_00-22-18-337200__sa_-0.0802506399.png,-0.0802506399,99,-0.0651809462
/content/dataset/2024-06-23_00-22-18-398657__sa_-0.0868382788.png,-0.0868382788,99,-0.0710272755
/content/dataset/2024-06-23_00-22-18-774844__sa_-0.0618382788.png,-0.0618382788,99,-0.0580575782
/content/dataset/2024-06-23_00-22-18-832650__sa_-0.0669860048.png,-0.0669860048,99,-0.0601193512
/content/dataset/2024-06-23_00-22-19-025220__sa_-0.0569860048.png,-0.0569860048,99,-0.052840008
/content/dataset/2024-06-23_00-22-19-071758__sa_-0.0620831461.png,-0.0620831461,99,-0.0550977228
/content/dataset/2024-06-23_00-22-19-119316__sa_-0.0672733889.png,-0.0672733889,99,-0.0581373107
/content/dataset/2024-06-23_00-22-19-328356__sa_-0.0497733889.png,-0.0497733889,99,-0.0468294429
/content/dataset/2024-06-23_00-22-19-398500__sa_-0.0548574142.png,-0.0548574142,99,-0.0489249675
/content/dataset/2024-06-23_00-22-19-522539__sa_-0.0523574142.png,-0.0523574142,99,-0.0470870429
/content/dataset/2024-06-23_00-22-19-603707__sa_-0.0574848857.png,-0.0574848857,99,-0.0498354873
/content/dataset/2024-06-23_00-22-19-711774__sa_-0.0627746911.png,-0.0627746911,99,-0.0532683992
/content/dataset/2024-06-23_00-22-19-757384__sa_-0.0682806983.png,-0.0682806983,99,-0.0572407345
/content/dataset/2024-06-23_00-22-19-803622__sa_-0.0738793902.png,-0.0738793902,99,-0.0615920203
/content/dataset/2024-06-23_00-22-20-037108__sa_-0.0563793902.png,-0.0563793902,99,-0.0523388874
/content/dataset/2024-06-23_00-22-20-190440__sa_-0.0463793902.png,-0.0463793902,99,-0.0438501599
/content/dataset/2024-06-23_00-22-20-265604__sa_-0.0514722972.png,-0.0514722972,99,-0.0458998389
/content/dataset/2024-06-23_00-22-20-438354__sa_-0.0414722972.png,-0.0414722972,99,-0.0386902763
/content/dataset/2024-06-23_00-22-20-501488__sa_-0.0466017694.png,-0.0466017694,99,-0.0409812573
/content/dataset/2024-06-23_00-22-20-673436__sa_-0.0366017694.png,-0.0366017694,99,-0.0341277371
/content/dataset/2024-06-23_00-22-20-736611__sa_-0.0417021308.png,-0.0417021308,99,-0.0364548081
/content/dataset/2024-06-23_00-22-20-861589__sa_-0.0392021308.png,-0.0392021308,99,-0.0349011636
/content/dataset/2024-06-23_00-22-20-935666__sa_-0.0443311715.png,-0.0443311715,99,-0.0377311229
/content/dataset/2024-06-23_00-22-21-110107__sa_-0.0343311715.png,-0.0343311715,99,-0.0317110765
/content/dataset/2024-06-23_00-22-21-157185__sa_-0.0394614491.png,-0.0394614491,99,-0.0341771391
/content/dataset/2024-06-23_00-22-21-218512__sa_-0.0446849017.png,-0.0446849017,99,-0.0373650476
/content/dataset/2024-06-23_00-22-21-354772__sa_-0.0421849017.png,-0.0421849017,99,-0.0367708385
/content/dataset/2024-06-23_00-22-21-404895__sa_-0.0473112574.png,-0.0473112574,99,-0.0398779002
/content/dataset/2024-06-23_00-22-21-467134__sa_-0.0525378628.png,-0.0525378628,99,-0.0435250249
/content/dataset/2024-06-23_00-22-21-617518__sa_-0.0500378628.png,-0.0500378628,99,-0.0434741469
/content/dataset/2024-06-23_00-22-21-713792__sa_-0.0551898851.png,-0.0551898851,99,-0.0467446401
/content/dataset/2024-06-23_00-22-21-809446__sa_-0.0526898851.png,-0.0526898851,99,-0.0462832654
/content/dataset/2024-06-23_00-22-21-843886__sa_-0.0578173151.png,-0.0578173151,99,-0.0494150611
/content/dataset/2024-06-23_00-22-21-908372__sa_-0.0630110869.png,-0.0630110869,99,-0.0530565599
/content/dataset/2024-06-23_00-22-22-043380__sa_-0.0605110869.png,-0.0605110869,99,-0.0530004584
/content/dataset/2024-06-23_00-22-22-089844__sa_-0.0656091642.png,-0.0656091642,99,-0.0562411348
/content/dataset/2024-06-23_00-22-22-249691__sa_-0.0556091642.png,-0.0556091642,99,-0.0508147676
/content/dataset/2024-06-23_00-22-22-315128__sa_-0.0607667589.png,-0.0607667589,99,-0.053376464
/content/dataset/2024-06-23_00-22-22-360694__sa_-0.0660551972.png,-0.0660551972,99,-0.0566542889
